SERV P/E =  67.59 P/B =  1.79 Price = 29.13
SF P/E =  8.45 P/B =  1.02 Price = 45.09
SFIX P/E =  95.96 P/B =  5.47 Price = 23.51
SFM P/E =  15.49 P/B =  4.25 Price = 24.29
SGEN P/E =  - P/B =  15.21 Price = 155.77
SHAK P/E =  101.65 P/B =  6.01 Price = 52.45
SHEN P/E =  48.04 P/B =  5.41 Price = 52.08
SHI P/E =  8.60 P/B =  0.64 Price = 24.76
SHW P/E =  33.33 P/B =  15.99 Price = 577.30
SIG P/E =  7.43 P/B =  0.43 Price = 10.24
SIGI P/E =  13.96 P/B =  1.51 Price = 52.39
SINA P/E =  - P/B =  0.80 Price = 30.03
SITE P/E =  49.41 P/B =  10.73 Price = 97.00
SIVB P/E =  10.06 P/B =  1.46 Price = 189.49
SJM P/E =  19.81 P/B =  1.51 Price = 108.56
SKM P/E =  18.55 P/B =  0.67 Price = 18.70
SKX P/E =  15.73 P/B =  1.91 Price = 29.27
SLAB P/E =  269.40 P/B =  3.74 Price = 94.29
SLB P/E =  - P/B =  1.57 Price = 17.58
SLG P/E =  9.15 P/B =  0.57 Price = 36.83
SMAR P/E =  - P/B =  12.94 Price = 56.56
SMG P/E =  28.32 P/B =  10.63 Price = 150.70
SMPL P/E =  58.57 P/B =  1.31 Price = 16.40
SMTC P/E =  136.98 P/B =  4.60 Price = 47.12
SNA P/E =  10.97 P/B =  2.11 Price = 128.88
SNAP P/E =  - P/B =  11.86 Price = 17.67
SNBR P/E =  9.92 P/B =  - Price = 32.36
SNPS P/E =  55.77 P/B =  6.20 Price = 171.11
SNX P/E =  9.66 P/B =  1.33 Price = 100.59
SNY P/E =  31.49 P/B =  1.80 Price = 47.30
SO P/E =  16.36 P/B =  2.09 Price = 54.58
SOHU P/E =  - P/B =  0.68 Price = 7.00
SON P/E =  16.65 P/B =  2.84 Price = 49.14
SONO P/E =  - P/B =  4.07 Price = 11.15
SP P/E =  - P/B =  1.33 Price = 19.27
SPG P/E =  8.44 P/B =  7.82 Price = 54.59
SPGI P/E =  32.56 P/B =  - Price = 311.86
SPLK P/E =  - P/B =  14.36 Price = 184.26
SPR P/E =  10.84 P/B =  1.49 Price = 20.95
SPSC P/E =  63.39 P/B =  6.35 Price = 64.34
SQ P/E =  176.77 P/B =  19.59 Price = 81.49
SRC P/E =  24.39 P/B =  0.91 Price = 28.46
SRCL P/E =  - P/B =  2.05 Price = 51.09
SRDX P/E =  77.05 P/B =  4.02 Price = 37.14
SRE P/E =  19.53 P/B =  2.03 Price = 123.81
SRI P/E =  9.67 P/B =  1.89 Price = 18.60
SRPT P/E =  - P/B =  10.05 Price = 150.60
SSD P/E =  22.73 P/B =  3.94 Price = 75.25
SSNC P/E =  32.38 P/B =  2.80 Price = 55.85
SSTK P/E =  75.78 P/B =  3.89 Price = 35.92
STAA P/E =  144.12 P/B =  10.49 Price = 38.48
STLD P/E =  8.15 P/B =  1.27 Price = 24.43
STRA P/E =  35.74 P/B =  2.54 Price = 169.61
STT P/E =  9.53 P/B =  0.91 Price = 55.32
STX P/E =  7.58 P/B =  7.42 Price = 50.96
STZ P/E =  - P/B =  2.72 Price = 172.31
SUPN P/E =  11.08 P/B =  2.06 Price = 24.01
SWAV P/E =  - P/B =  7.91 Price = 44.45
SWCH P/E =  234.81 P/B =  8.31 Price = 19.02
SWI P/E =  360.80 P/B =  2.12 Price = 18.04
SWK P/E =  19.88 P/B =  2.45 Price = 121.49
SWKS P/E =  25.13 P/B =  4.80 Price = 117.02
SWN P/E =  - P/B =  0.92 Price = 2.90
SXI P/E =  12.67 P/B =  1.35 Price = 51.24
SXT P/E =  27.95 P/B =  2.32 Price = 46.25
SYF P/E =  4.02 P/B =  0.96 Price = 17.85
SYK P/E =  32.33 P/B =  5.26 Price = 184.14
SYKE P/E =  16.38 P/B =  1.28 Price = 26.17
SYNA P/E =  - P/B =  3.03 Price = 63.50
SYNH P/E =  32.27 P/B =  2.09 Price = 59.73
SYY P/E =  19.55 P/B =  12.97 Price = 51.75
T P/E =  15.16 P/B =  1.21 Price = 29.88
TAK P/E =  23.33 P/B =  1.51 Price = 18.93
TAL P/E =  - P/B =  12.25 Price = 53.30
TAP P/E =  - P/B =  0.63 Price = 36.83
TCBI P/E =  6.73 P/B =  0.54 Price = 28.52
TCMD P/E =  117.54 P/B =  8.33 Price = 49.13
TCRR P/E =  - P/B =  1.81 Price = 11.07
TCS P/E =  8.49 P/B =  0.41 Price = 2.25
TCX P/E =  29.61 P/B =  6.52 Price = 58.59
TDC P/E =  14.38 P/B =  6.44 Price = 20.36
TDG P/E =  29.85 P/B =  - Price = 380.80
TDOC P/E =  - P/B =  12.76 Price = 174.18
TDS P/E =  17.24 P/B =  0.48 Price = 19.64
TDY P/E =  31.12 P/B =  4.50 Price = 338.29
TECD P/E =  12.81 P/B =  1.51 Price = 132.24
TECH P/E =  56.25 P/B =  7.90 Price = 266.40
TEL P/E =  36.88 P/B =  2.81 Price = 76.23
TENB P/E =  - P/B =  28.63 Price = 29.20
TER P/E =  21.19 P/B =  6.74 Price = 62.75
TFC P/E =  9.48 P/B =  0.73 Price = 33.29
TFX P/E =  31.09 P/B =  5.48 Price = 363.24
TGNA P/E =  8.21 P/B =  1.48 Price = 11.21
TGT P/E =  21.85 P/B =  5.03 Price = 117.49
THG P/E =  14.79 P/B =  1.37 Price = 97.53
THO P/E =  22.13 P/B =  2.14 Price = 81.94
THRM P/E =  31.90 P/B =  2.76 Price = 39.65
THS P/E =  - P/B =  1.60 Price = 50.84
TIF P/E =  28.14 P/B =  4.57 Price = 125.07
TJX P/E =  39.24 P/B =  13.49 Price = 53.41
TKR P/E =  8.86 P/B =  1.68 Price = 40.50
TMHC P/E =  11.06 P/B =  0.67 Price = 18.16
TMO P/E =  37.05 P/B =  4.73 Price = 340.26
TMUS P/E =  23.56 P/B =  2.84 Price = 95.80
TNDM P/E =  - P/B =  25.29 Price = 87.74
TNET P/E =  14.36 P/B =  6.27 Price = 49.18
TOL P/E =  7.86 P/B =  0.86 Price = 28.99
TOT P/E =  12.03 P/B =  0.83 Price = 36.02
TPH P/E =  7.98 P/B =  0.87 Price = 13.66
TPIC P/E =  - P/B =  3.78 Price = 20.51
TPR P/E =  - P/B =  1.51 Price = 13.98
TPX P/E =  14.85 P/B =  15.46 Price = 60.28
TREE P/E =  63.33 P/B =  7.72 Price = 252.26
TREX P/E =  48.05 P/B =  16.44 Price = 127.71
TRHC P/E =  - P/B =  7.06 Price = 59.25
TRIP P/E =  31.85 P/B =  2.51 Price = 18.92
TRMB P/E =  19.29 P/B =  3.17 Price = 39.33
TROW P/E =  14.34 P/B =  4.19 Price = 115.09
TRU P/E =  44.29 P/B =  7.37 Price = 80.56
TRUP P/E =  - P/B =  7.92 Price = 30.97
TRV P/E =  10.80 P/B =  1.01 Price = 100.10
TSCO P/E =  23.58 P/B =  9.64 Price = 111.85
TSLA P/E =  - P/B =  16.30 Price = 816.88
TSM P/E =  19.28 P/B =  4.61 Price = 49.80
TSN P/E =  10.93 P/B =  1.49 Price = 59.19
TT P/E =  16.71 P/B =  3.46 Price = 83.36
TTC P/E =  25.83 P/B =  7.97 Price = 67.64
TTD P/E =  120.91 P/B =  20.77 Price = 307.60
TTEK P/E =  29.00 P/B =  4.35 Price = 75.50
TTM P/E =  2.82 P/B =  0.27 Price = 5.46
TTMI P/E =  31.82 P/B =  0.94 Price = 11.36
TTWO P/E =  39.68 P/B =  6.62 Price = 140.51
TWLO P/E =  - P/B =  6.82 Price = 208.62
TWNK P/E =  31.81 P/B =  0.97 Price = 11.70
TWOU P/E =  - P/B =  3.57 Price = 36.79
TWTR P/E =  20.24 P/B =  2.89 Price = 32.62
TXN P/E =  21.76 P/B =  13.65 Price = 113.43
TXRH P/E =  25.33 P/B =  3.90 Price = 50.35
TXT P/E =  9.07 P/B =  1.11 Price = 26.91
TYL P/E =  87.37 P/B =  8.30 Price = 360.05
UA P/E =  - P/B =  2.16 Price = 7.38
UAA P/E =  - P/B =  2.44 Price = 8.34
UAL P/E =  6.89 P/B =  0.67 Price = 25.40
UBER P/E =  - P/B =  5.29 Price = 34.83
UCTT P/E =  - P/B =  1.79 Price = 20.09
UDR P/E =  65.37 P/B =  3.12 Price = 36.28
UFPI P/E =  14.54 P/B =  2.07 Price = 43.36
UFS P/E =  185.94 P/B =  0.51 Price = 19.71
UHS P/E =  12.71 P/B =  1.66 Price = 104.17
UI P/E =  33.19 P/B =  - Price = 178.02
ULTA P/E =  18.15 P/B =  6.61 Price = 220.62
UMBF P/E =  12.66 P/B =  0.86 Price = 47.01
UNF P/E =  18.67 P/B =  1.91 Price = 171.85
UNH P/E =  20.30 P/B =  4.83 Price = 289.94
UNM P/E =  3.11 P/B =  0.31 Price = 14.71
UNP P/E =  19.20 P/B =  7.07 Price = 165.16
UNVR P/E =  121.20 P/B =  1.42 Price = 14.18
UPS P/E =  19.59 P/B =  25.32 Price = 96.72
UPWK P/E =  - P/B =  5.42 Price = 12.30
URBN P/E =  - P/B =  1.16 Price = 17.17
URI P/E =  8.51 P/B =  2.56 Price = 130.56
USB P/E =  8.51 P/B =  1.10 Price = 32.93
USFD P/E =  21.69 P/B =  1.09 Price = 17.81
USM P/E =  19.29 P/B =  0.63 Price = 31.34
USNA P/E =  17.45 P/B =  5.50 Price = 81.17
UTHR P/E =  9.80 P/B =  1.75 Price = 117.57
V P/E =  34.35 P/B =  14.06 Price = 190.86
VALE P/E =  374.17 P/B =  1.43 Price = 8.98
VAR P/E =  44.96 P/B =  5.62 Price = 115.41
VC P/E =  93.06 P/B =  5.08 Price = 71.66
VCEL P/E =  - P/B =  5.80 Price = 14.26
VCRA P/E =  - P/B =  3.80 Price = 18.94
VCYT P/E =  - P/B =  5.53 Price = 25.59
VEEV P/E =  103.45 P/B =  18.14 Price = 202.96
VEON P/E =  11.12 P/B =  4.81 Price = 1.49
VFC P/E =  35.28 P/B =  4.79 Price = 55.64
VG P/E =  - P/B =  4.25 Price = 9.39
VIAC P/E =  5.57 P/B =  0.89 Price = 19.59
VICR P/E =  306.07 P/B =  11.49 Price = 58.46
VIPS P/E =  18.09 P/B =  3.26 Price = 14.98
VLO P/E =  66.75 P/B =  1.42 Price = 65.68
VMC P/E =  21.54 P/B =  2.37 Price = 99.84
VMI P/E =  14.28 P/B =  2.08 Price = 105.62
VMW P/E =  37.72 P/B =  8.43 Price = 134.60
VNDA P/E =  5.32 P/B =  1.47 Price = 11.37
VNE P/E =  - P/B =  0.73 Price = 9.66
VNO P/E =  2.23 P/B =  1.10 Price = 34.15
VPG P/E =  17.33 P/B =  1.25 Price = 21.99
VREX P/E =  201.15 P/B =  1.50 Price = 17.50
VRNS P/E =  - P/B =  31.06 Price = 80.45
VRNT P/E =  105.94 P/B =  2.42 Price = 45.13
VRSK P/E =  53.66 P/B =  12.32 Price = 157.28
VRSN P/E =  32.10 P/B =  - Price = 213.72
VRTU P/E =  20.61 P/B =  2.03 Price = 27.45
VRTV P/E =  - P/B =  0.32 Price = 10.41
VRTX P/E =  49.46 P/B =  11.46 Price = 284.96
VTR P/E =  23.46 P/B =  1.16 Price = 33.71
VZ P/E =  12.18 P/B =  3.72 Price = 54.10
W P/E =  - P/B =  - Price = 165.69
WAB P/E =  24.61 P/B =  1.11 Price = 56.80
WAL P/E =  7.25 P/B =  1.11 Price = 32.71
WAT P/E =  22.95 P/B =  - Price = 186.68
WB P/E =  17.25 P/B =  2.92 Price = 29.88
WBA P/E =  10.17 P/B =  1.48 Price = 39.60
WBC P/E =  37.50 P/B =  5.32 Price = 136.37
WCC P/E =  5.49 P/B =  0.52 Price = 27.70
WDAY P/E =  - P/B =  15.58 Price = 168.15
WDC P/E =  - P/B =  1.37 Price = 42.42
WDFC P/E =  41.59 P/B =  17.25 Price = 186.12
WEC P/E =  23.39 P/B =  2.63 Price = 86.14
WELL P/E =  46.61 P/B =  1.22 Price = 47.82
WERN P/E =  20.09 P/B =  2.78 Price = 44.29
WEX P/E =  91.63 P/B =  3.23 Price = 138.73
WFC P/E =  8.53 P/B =  0.61 Price = 24.17
WGO P/E =  18.75 P/B =  2.43 Price = 58.00
WH P/E =  28.61 P/B =  3.96 Price = 46.97
WHD P/E =  10.95 P/B =  2.48 Price = 17.95
WHR P/E =  8.20 P/B =  2.46 Price = 119.70
WING P/E =  163.81 P/B =  - Price = 121.22
WK P/E =  - P/B =  28.73 Price = 42.24
WLK P/E =  11.50 P/B =  0.96 Price = 44.01
WLTW P/E =  24.30 P/B =  2.51 Price = 198.51
WM P/E =  25.08 P/B =  6.22 Price = 98.92
WMB P/E =  159.76 P/B =  1.93 Price = 19.65
WMT P/E =  23.65 P/B =  4.72 Price = 124.33
WOR P/E =  15.13 P/B =  1.80 Price = 26.88
WRB P/E =  21.96 P/B =  1.96 Price = 56.45
WRK P/E =  7.71 P/B =  0.57 Price = 25.35
WRLD P/E =  13.34 P/B =  1.12 Price = 60.69
WSM P/E =  14.76 P/B =  4.16 Price = 66.49
WSO P/E =  26.32 P/B =  4.13 Price = 165.73
WST P/E =  61.22 P/B =  10.48 Price = 211.44
WTFC P/E =  6.89 P/B =  0.62 Price = 38.24
WTS P/E =  20.52 P/B =  2.79 Price = 79.54
WTTR P/E =  - P/B =  0.63 Price = 4.99
WU P/E =  7.67 P/B =  - Price = 19.01
WWD P/E =  13.87 P/B =  2.02 Price = 61.84
WWE P/E =  35.10 P/B =  11.38 Price = 44.51
WWW P/E =  17.60 P/B =  2.28 Price = 20.42
WY P/E =  40.70 P/B =  1.83 Price = 19.78
WYND P/E =  9.74 P/B =  - Price = 28.42
WYNN P/E =  - P/B =  6.72 Price = 78.25
XEC P/E =  - P/B =  0.96 Price = 26.81
XEL P/E =  23.34 P/B =  2.39 Price = 60.37
XLNX P/E =  27.85 P/B =  9.35 Price = 86.59
XLRN P/E =  - P/B =  12.70 Price = 98.59
XNCR P/E =  - P/B =  3.03 Price = 31.50
XOM P/E =  17.90 P/B =  1.05 Price = 44.60
XPO P/E =  21.52 P/B =  2.74 Price = 75.61
XRAY P/E =  115.10 P/B =  1.99 Price = 42.24
XRX P/E =  7.70 P/B =  0.67 Price = 16.98
XYL P/E =  31.31 P/B =  3.99 Price = 62.22
Y P/E =  153.53 P/B =  0.91 Price = 500.96
YELP P/E =  67.63 P/B =  1.95 Price = 20.83
YETI P/E =  46.40 P/B =  20.03 Price = 30.44
YEXT P/E =  - P/B =  8.45 Price = 14.79
YUM P/E =  24.37 P/B =  - Price = 87.25
YUMC P/E =  30.53 P/B =  5.37 Price = 43.63
YY P/E =  4.20 P/B =  0.05 Price = 55.83
Z P/E =  - P/B =  3.52 Price = 56.50
ZBH P/E =  68.14 P/B =  2.15 Price = 123.40
ZBRA P/E =  25.49 P/B =  7.58 Price = 243.54
ZEN P/E =  - P/B =  20.69 Price = 81.93
ZG P/E =  - P/B =  3.45 Price = 55.98
ZGNX P/E =  - P/B =  3.21 Price = 29.98
ZION P/E =  9.57 P/B =  0.72 Price = 30.19
ZM P/E =  1966.21 P/B =  48.87 Price = 171.06
ZNH P/E =  13.79 P/B =  0.57 Price = 20.86
ZS P/E =  - P/B =  30.90 Price = 76.94
ZTS P/E =  38.70 P/B =  22.47 Price = 130.11
ZUMZ P/E =  8.18 P/B =  1.16 Price = 21.36
ZUO P/E =  - P/B =  8.32 Price = 12.06
ZYNE P/E =  - P/B =  2.29 Price = 6.48
ZYXI P/E =  64.19 P/B =  26.76 Price = 19.00
